Time,Llama-2-7B-GPTQ-fullarticles,Llama-2-70B-GPTQ-headlines,Llama-3-70B-GPTQ-fullarticles,GPT3.5-headlines,Llama-2-70B-GPTQ-fullarticles,finBERT-headlines,Llama-3-8B-GPTQ-fullarticles,Llama-3-70B-GPTQ-headlines,Llama-2-13B-GPTQ-fullarticles,Llama-2-7B-GPTQ-headlines,Llama-2-13b-GGUF-fullarticles,Llama-3-8B-GPTQ-headlines,Llama-2-13B-GPTQ-headlines,Mkt-RF,SMB,HML,RF,Adj Close
2023-04-12,4.0,4.0,4.5,5.0,4.0,3.6816394329071045,4.0,5.0,4.0,4.0,4.0,3.5,3.0,-0.51,-0.54,0.37,0.018,74.77066802978516
2023-04-13,3.0,3.3333333333333335,4.333333333333333,3.3333333333333335,4.0,3.034119447072347,2.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.0,1.39,0.36,-1.17,0.018,74.9295883178711
2023-04-14,3.5,4.0,4.0,4.0,4.0,1.7304781153798103,3.5,4.0,3.5,3.25,3.75,3.0,3.25,-0.23,-0.95,0.2,0.018,75.83541870117188
2023-04-17,4.0,3.25,4.0,3.5,4.0,3.030524790287018,2.75,3.25,3.5,3.25,3.5,3.0,3.0,0.33,0.79,-0.2,0.018,76.89221954345703
2023-04-18,3.6666666666666665,3.6666666666666665,4.666666666666667,4.333333333333333,4.0,3.8626999855041504,4.0,4.0,4.0,3.3333333333333335,4.0,3.3333333333333335,3.0,0.04,-0.43,-0.3,0.018,78.24301147460938
2023-04-19,3.3333333333333335,3.1666666666666665,3.8333333333333335,3.5,3.0,2.706437071164449,3.3333333333333335,3.5,3.0,3.5,3.6666666666666665,3.1666666666666665,3.0,-0.04,0.28,0.4,0.018,78.68798065185547
2023-04-20,3.6,3.8,4.0,4.2,3.6,3.391746234893799,2.8,3.8,3.4,3.2,3.8,3.4,3.2,-0.61,0.09,-0.26,0.018,79.26803588867188
2023-04-21,3.5,4.0,5.0,4.5,3.5,3.610215425491333,4.0,3.5,3.5,4.0,3.5,3.0,3.0,0.08,0.26,-0.91,0.018,79.06937408447266
2023-04-24,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.0,3.6430946985880532,2.8333333333333335,3.5,3.3333333333333335,3.1666666666666665,3.3333333333333335,3.1666666666666665,3.1666666666666665,0.0,-0.4,0.47,0.018,79.57791137695312
2023-04-25,3.5,3.0714285714285716,4.214285714285714,3.2142857142857144,3.5,1.3752509866442,3.0,3.2857142857142856,3.2142857142857144,3.2142857142857144,3.5714285714285716,2.7142857142857144,3.142857142857143,-1.76,-0.99,0.11,0.018,78.21917724609375
2023-04-26,3.4285714285714284,3.2857142857142856,3.7142857142857144,3.142857142857143,3.5714285714285716,1.9086502875600542,3.0,3.5714285714285716,3.5714285714285716,3.4285714285714284,3.5714285714285716,2.857142857142857,3.0,-0.41,0.14,-0.75,0.018,76.44725036621094
2023-04-27,3.3333333333333335,3.3333333333333335,4.333333333333333,4.0,4.0,2.4862878719965615,4.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.0,1.85,-0.56,0.01,0.018,77.917236328125
2023-04-28,3.5,3.0,3.5,3.5,3.5,2.51060152053833,3.0,3.5,3.5,3.0,4.0,3.0,3.0,0.77,0.15,0.17,0.018,78.64030456542969
2023-05-01,4.0,4.0,4.0,5.0,4.0,3.13564932346344,3.5,5.0,2.5,4.0,4.0,4.0,3.5,-0.02,0.3,-0.78,0.016,80.39634704589844
2023-05-02,4.0,3.6666666666666665,3.3333333333333335,4.333333333333333,4.0,3.4658241271972656,3.3333333333333335,4.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,-1.28,-0.53,-1.39,0.016,80.65856170654297
2023-05-03,3.5,3.5,3.0,2.5,3.5,1.4354664236307144,2.5,2.5,3.0,3.0,3.0,2.0,3.0,-0.56,1.06,-1.02,0.016,80.86515808105469
2023-05-04,3.5,3.75,4.25,4.0,4.0,3.182305097579956,3.5,3.75,3.75,3.5,4.0,3.5,3.25,-0.78,-0.29,-0.99,0.016,78.91841125488281
2023-05-05,4.0,3.0,3.0,2.0,3.0,0.1087565720081329,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.9,0.4,0.6,0.016,79.6494369506836
2023-05-08,3.5,3.5,4.0,4.0,3.5,4.195140957832336,2.5,3.5,3.5,4.0,3.5,3.5,3.5,0.08,-0.31,-0.27,0.016,80.18975067138672
2023-05-11,3.5,2.0,2.0,3.0,3.5,2.9077346324920654,3.0,2.0,3.5,3.5,3.5,2.0,2.5,-0.21,-0.48,-0.08,0.016,79.06937408447266
2023-05-12,4.0,3.0,4.0,3.0,4.0,2.4912827014923096,3.0,3.0,3.0,4.0,4.0,3.0,3.0,-0.22,-0.19,0.35,0.016,78.50523376464844
2023-05-15,3.75,3.5,3.5,3.75,3.25,2.8252301812171936,3.25,3.5,3.25,3.25,3.75,2.75,3.0,0.47,0.84,0.01,0.016,81.04791259765625
2023-05-17,4.0,4.0,5.0,4.0,4.0,2.5917112827301025,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.32,0.87,1.18,0.016,82.21595001220703
2023-05-18,3.75,3.25,3.5,3.75,3.5,2.7078145146369934,3.0,3.75,3.5,3.5,3.75,3.0,3.0,0.99,-0.08,-0.38,0.016,82.64503479003906
2023-05-19,3.5,3.0,3.0,2.5,3.0,1.0244382619857788,3.0,3.0,3.0,3.5,3.0,2.0,3.0,-0.26,-0.45,-0.3,0.016,82.84366607666016
2023-05-22,4.0,3.0,3.0,3.0,4.0,2.4065513610839844,3.0,3.0,4.0,3.0,4.0,3.0,3.0,0.17,1.26,-0.22,0.016,83.07410430908203
2023-05-24,3.4285714285714284,3.857142857142857,4.0,4.285714285714286,3.5714285714285716,2.7239297117505754,3.4285714285714284,3.7142857142857144,3.2857142857142856,3.5714285714285716,3.7142857142857144,3.2857142857142856,3.142857142857143,-0.72,-0.32,-0.19,0.016,80.2374267578125
2023-05-25,3.0,3.6666666666666665,3.3333333333333335,3.6666666666666665,2.3333333333333335,2.197795550028483,2.0,3.3333333333333335,3.0,3.6666666666666665,3.0,3.3333333333333335,3.0,0.64,-0.71,-1.08,0.016,80.66650390625
2023-05-26,3.6666666666666665,3.0,3.6666666666666665,2.0,3.6666666666666665,1.0365370114644368,3.0,2.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,2.0,3.0,1.32,0.04,-0.87,0.016,81.63590240478516
2023-05-30,4.0,3.0,4.0,3.0,4.0,2.4912827014923096,3.0,3.0,4.0,3.0,4.0,3.0,3.0,-0.01,-0.15,-0.41,0.016,81.3657455444336
2023-05-31,4.333333333333333,4.0,4.333333333333333,4.666666666666667,4.0,3.6733059883117676,3.3333333333333335,4.666666666666667,3.6666666666666665,4.0,4.0,3.6666666666666665,3.6666666666666665,-0.6,-0.1,-1.12,0.016,80.67444610595703
2023-06-01,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.6666666666666665,4.0,2.513233025868734,3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,4.0,3.0,3.0,1.01,0.14,-0.07,0.019,83.1694564819336
2023-06-05,3.5,4.0,3.5,4.0,4.0,2.9454370737075806,3.0,4.0,3.5,3.0,4.0,3.5,3.0,-0.26,-1.0,-0.73,0.019,82.71653747558594
2023-06-06,4.0,4.0,4.0,5.0,4.0,4.242494106292725,3.0,5.0,3.0,4.0,4.0,4.0,3.0,0.47,2.12,1.32,0.019,83.79717254638672
2023-06-07,3.6666666666666665,4.0,4.333333333333333,4.0,4.0,4.058880090713501,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,-0.36,1.34,2.24,0.019,84.28982543945312
2023-06-08,4.0,4.0,4.0,5.0,4.0,3.5416733026504517,3.5,4.5,3.0,4.0,3.0,4.0,4.0,0.59,-0.49,-1.15,0.019,84.2818832397461
2023-06-09,3.5,3.25,3.0,3.25,3.25,3.138288736343384,3.0,2.75,3.0,3.0,3.25,2.5,2.75,0.03,-0.71,-0.4,0.019,84.46463775634766
2023-06-12,3.0,3.0,1.0,3.0,4.0,2.9842915534973145,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.94,0.04,-1.4,0.019,84.40901184082031
2023-06-13,4.0,3.5,4.0,3.5,4.0,3.3904815912246704,3.5,3.5,4.0,3.0,4.0,3.0,3.0,0.74,0.57,0.07,0.019,84.81425476074219
2023-06-15,4.0,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,2.5642468134562173,3.0,3.3333333333333335,3.3333333333333335,3.0,4.0,3.0,3.0,1.22,-0.35,0.06,0.019,83.7574462890625
2023-06-16,3.5,4.0,4.0,4.0,3.5,1.4516867697238922,2.5,4.0,3.5,3.5,3.5,3.5,3.5,-0.45,-0.55,0.21,0.019,84.45669555664062
2023-06-20,3.3333333333333335,3.3333333333333335,3.0,3.0,2.6666666666666665,2.7506462732950845,2.6666666666666665,3.0,2.6666666666666665,3.3333333333333335,3.3333333333333335,2.3333333333333335,3.0,-0.48,0.43,-0.66,0.019,82.6529769897461
2023-06-21,3.6666666666666665,3.6666666666666665,4.333333333333333,3.6666666666666665,4.0,3.1791344483693442,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.0,3.0,-0.56,0.03,0.54,0.019,83.47139739990234
2023-06-22,3.0,3.0,4.0,3.0,1.0,3.629575729370117,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0.32,-0.67,-1.23,0.019,83.28865051269531
2023-06-23,3.3333333333333335,3.0,4.333333333333333,3.0,3.3333333333333335,3.7187372048695884,3.6666666666666665,4.0,3.3333333333333335,4.0,3.3333333333333335,2.6666666666666665,3.0,-0.84,-0.63,0.07,0.019,82.46227264404297
2023-06-26,3.0,4.0,4.0,4.0,2.0,2.65092134475708,3.0,3.0,3.0,4.0,3.0,3.0,3.0,-0.48,-0.32,1.3,0.019,82.99464416503906
2023-06-28,4.0,4.0,4.0,4.0,3.0,4.087881565093994,3.0,4.0,3.5,4.0,4.0,3.0,3.0,0.04,0.54,-0.42,0.019,85.06057739257812
2023-06-29,4.0,3.5,3.5,3.5,2.5,2.55599045753479,3.0,3.5,4.0,4.0,4.0,3.5,3.0,0.44,0.52,0.76,0.019,85.60883331298828
2023-06-30,3.3333333333333335,3.3333333333333335,4.0,4.0,3.6666666666666665,3.228778680165609,3.6666666666666665,3.0,3.3333333333333335,3.0,3.3333333333333335,3.0,3.0,1.14,-0.63,-0.77,0.019,87.28541564941406
2023-07-03,3.3333333333333335,3.6666666666666665,4.333333333333333,3.6666666666666665,3.0,3.827648719151815,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,4.0,3.3333333333333335,3.0,0.15,0.0,1.08,0.022,86.03791809082031
2023-07-05,4.0,3.6666666666666665,4.0,4.0,2.6666666666666665,2.7252163092295327,3.3333333333333335,3.6666666666666665,4.0,4.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,-0.29,-0.95,-0.26,0.022,86.33191680908203
2023-07-06,3.0,3.5,3.0,4.0,3.5,2.946765184402466,3.0,4.0,3.0,3.5,3.0,3.5,3.0,-0.95,-0.51,-0.68,0.022,85.3148422241211
2023-07-07,3.0,2.0,2.0,2.0,1.5,0.1868445426225662,2.5,1.5,2.5,3.0,2.5,1.0,3.0,-0.12,1.06,1.25,0.022,86.02997589111328
2023-07-10,3.6,3.2,4.0,3.0,3.6,3.7257580280303957,3.2,3.2,3.4,3.2,3.4,2.4,2.8,0.37,1.29,-0.01,0.022,87.9071273803711
2023-07-11,4.0,4.0,4.0,5.0,4.0,2.5632212162017822,4.0,5.0,4.0,4.0,4.0,3.0,3.0,0.75,0.04,0.49,0.022,88.45590209960938
2023-07-13,4.0,3.0,5.0,3.0,1.0,2.4912827014923096,4.0,3.0,4.0,3.0,4.0,3.0,3.0,0.9,0.05,-0.1,0.022,88.50361633300781
2023-07-17,3.6666666666666665,3.0,3.6666666666666665,3.3333333333333335,2.6666666666666665,2.450401465098063,3.0,3.0,3.3333333333333335,3.3333333333333335,3.0,3.0,3.0,0.49,0.76,-0.27,0.022,88.39227294921875
2023-07-18,3.0,3.0,3.0,3.0,4.0,1.5189524739980698,3.0,3.0,3.5,3.0,3.0,2.0,3.0,0.78,0.22,1.09,0.022,88.32864379882812
2023-07-19,3.0,4.0,3.0,5.0,3.0,3.0776240825653076,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.25,-0.07,1.32,0.022,87.39812469482422
2023-07-20,3.0,2.0,4.0,2.0,4.0,2.8968584537506104,3.0,2.0,4.0,3.0,4.0,2.0,2.0,-0.81,-0.58,0.65,0.022,88.47180938720703
2023-07-21,3.5,3.0,3.5,3.0,2.0,2.5472739934921265,3.0,3.0,4.0,3.0,3.5,3.0,3.0,-0.05,-0.33,-0.37,0.022,87.74805450439453
2023-07-24,3.0,3.25,2.25,3.75,3.0,3.050021708011627,1.75,3.0,2.75,3.0,2.75,3.0,3.0,0.31,-0.27,0.78,0.022,87.68444061279297
2023-07-25,3.84375,3.375,4.5625,3.90625,3.71875,3.3256387300789356,3.65625,3.5,3.65625,3.375,3.78125,3.15625,3.21875,0.25,-0.04,-0.79,0.022,93.18012237548828
2023-07-26,3.5,3.375,3.125,3.125,3.5,2.1373488157987595,2.0,3.25,3.5,3.5,3.75,2.75,3.125,0.02,0.68,1.02,0.022,91.23953247070312
2023-07-27,3.0,3.5,4.0,4.0,4.0,4.664844751358032,3.5,3.0,3.5,4.0,4.0,3.5,3.0,-0.75,-0.91,0.26,0.022,91.79625701904297
2023-07-28,3.7142857142857144,3.0,4.0,3.7142857142857144,4.0,2.972114392689296,3.2857142857142856,3.2857142857142856,3.857142857142857,3.2857142857142856,3.857142857142857,2.4285714285714284,2.857142857142857,1.14,0.54,-0.32,0.022,90.9770736694336
2023-07-31,4.0,3.0,5.0,4.0,4.0,2.533583879470825,4.0,3.0,4.0,3.0,4.0,3.0,3.0,0.26,1.08,-0.09,0.022,90.85778045654297
2023-08-01,3.5,3.5,4.0,3.5,4.0,2.7363704442977905,3.5,3.0,3.5,4.0,4.0,2.0,3.0,-0.35,-0.16,0.31,0.02,90.04654693603516
2023-08-02,3.75,3.25,3.25,3.5,4.0,3.728619933128357,3.25,3.25,3.5,3.5,3.75,3.0,3.25,-1.49,-0.18,0.59,0.02,89.05238342285156
2023-08-04,3.0,3.5,3.5,3.5,3.0,3.3285335302352905,3.5,3.0,3.0,3.5,3.0,3.0,3.0,-0.49,0.04,0.77,0.02,89.91929626464844
2023-08-07,3.5,2.0,3.0,2.0,2.5,1.1864135414361954,2.0,1.5,3.0,3.0,3.0,1.5,2.0,0.77,-1.15,0.57,0.02,91.24748229980469
2023-08-09,3.6666666666666665,3.0,5.0,3.6666666666666665,4.333333333333333,2.7433389027913413,4.0,3.0,4.0,3.0,3.6666666666666665,3.0,3.0,-0.78,-0.08,-0.04,0.02,89.2114486694336
2023-08-10,3.6666666666666665,4.333333333333333,4.666666666666667,4.666666666666667,4.0,3.294966379801432,4.0,4.666666666666667,4.0,4.0,4.0,3.3333333333333335,3.3333333333333335,0.01,-0.32,-0.67,0.02,90.32490539550781
2023-08-11,3.0,3.0,5.0,3.0,3.0,2.7368533611297607,4.0,4.0,3.0,3.0,3.0,3.0,3.0,-0.11,0.13,0.47,0.02,91.14408874511719
2023-08-14,3.5,3.0,4.5,3.0,4.5,2.547878623008728,4.0,3.0,3.5,3.5,3.5,3.0,3.0,0.51,-0.65,-0.79,0.02,91.89965057373047
2023-08-15,4.0,3.5,4.5,3.5,4.5,3.486514925956726,4.0,3.5,4.0,3.0,4.0,3.0,3.0,-1.18,0.24,-1.04,0.02,90.547607421875
2023-08-16,4.0,4.0,5.0,5.0,4.0,4.455902576446533,4.0,4.0,3.0,4.0,4.0,4.0,3.0,-0.81,-0.41,-0.14,0.02,90.32490539550781
2023-08-18,3.5,3.0,3.5,3.0,3.5,1.3465170115232468,3.0,3.0,3.0,3.0,3.5,3.0,3.0,0.04,0.41,-0.22,0.02,88.90923309326172
2023-08-22,3.6666666666666665,3.6666666666666665,4.666666666666667,4.0,4.333333333333333,3.459417184193929,4.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.0,3.0,3.0,-0.32,0.23,-1.05,0.02,88.80583953857422
2023-08-23,4.0,3.5,4.5,3.5,3.5,3.1288264989852905,3.5,2.5,4.0,3.0,4.0,3.0,2.5,1.08,-0.1,-0.11,0.02,90.24537658691406
2023-08-24,3.5,4.0,4.5,5.0,4.5,4.13105845451355,4.0,5.0,3.5,3.0,3.5,3.5,3.0,-1.43,-0.2,0.62,0.02,88.312744140625
2023-08-25,3.5,3.25,3.75,3.5,2.25,2.999179780483246,3.25,3.5,3.75,3.75,3.75,3.25,3.0,0.65,-0.07,-0.58,0.02,89.05238342285156
2023-08-29,3.5,4.0,4.5,4.5,3.5,2.668879985809326,4.0,4.5,3.5,3.5,3.5,3.5,3.5,1.5,0.01,-0.11,0.02,91.72467803955078
2023-08-31,3.0,2.0,4.0,2.5,3.0,2.5442556142807007,3.0,2.0,3.0,3.0,3.0,1.5,2.5,-0.08,-0.21,0.21,0.02,91.03274536132812
2023-09-01,3.3333333333333335,3.6666666666666665,4.333333333333333,4.0,4.0,2.5911173820495605,3.0,4.0,3.6666666666666665,3.3333333333333335,4.0,3.3333333333333335,3.0,0.26,0.66,0.59,0.021,90.85778045654297
2023-09-05,3.5,3.5,4.5,4.0,3.5,2.4758752584457397,3.5,4.0,3.5,3.5,3.0,3.0,3.0,-0.54,-1.37,-0.85,0.021,89.7761459350586
2023-09-06,3.0,3.0,2.5,3.5,3.5,2.526092529296875,2.0,3.5,2.5,3.0,3.5,3.0,3.0,-0.71,0.0,-0.18,0.021,89.61707305908203
2023-09-07,3.5,4.0,4.5,4.5,4.0,1.8874614238739014,3.5,4.0,4.0,3.5,4.0,3.0,3.0,-0.4,-0.63,0.03,0.021,88.90923309326172
2023-09-08,3.5,3.0,4.0,3.0,4.0,2.5340858697891235,3.0,3.0,3.5,3.0,4.0,3.0,3.0,0.12,-0.62,0.39,0.021,88.85356140136719
2023-09-11,3.75,3.25,3.5,3.0,2.5,1.9423144534230232,2.75,2.75,3.25,3.25,3.5,2.5,2.75,0.66,-0.26,-0.53,0.021,90.8736801147461
2023-09-12,3.6666666666666665,2.6666666666666665,3.6666666666666665,3.0,3.0,1.8433839678764343,2.6666666666666665,2.6666666666666665,3.0,3.0,3.0,2.6666666666666665,3.0,-0.59,-0.25,1.02,0.021,91.46221923828125
2023-09-13,3.0,3.0,4.0,3.0,3.0,2.5837600231170654,3.0,3.0,4.0,3.0,4.0,3.0,3.0,0.03,-0.79,-0.22,0.021,90.34876251220703
2023-09-14,3.5,3.0,4.5,3.5,4.0,3.2711338996887207,3.5,3.5,3.5,3.0,4.0,2.5,3.0,0.84,0.22,0.86,0.021,91.97917938232422
2023-09-15,3.6666666666666665,3.0,3.0,4.0,2.6666666666666665,3.2264224688212075,3.3333333333333335,3.6666666666666665,3.0,3.0,3.0,3.0,3.0,-1.21,0.15,0.25,0.021,91.8519287109375
2023-09-18,2.6666666666666665,4.0,5.0,4.666666666666667,4.0,4.440045197804769,4.0,4.0,4.0,3.6666666666666665,4.0,3.3333333333333335,3.3333333333333335,-0.04,-0.81,-0.19,0.021,92.71088409423828
2023-09-19,3.0,3.5,5.0,4.0,2.5,2.66145658493042,2.5,4.5,3.0,3.0,3.0,3.0,3.0,-0.27,-0.12,-0.01,0.021,92.42456817626953
2023-09-20,4.0,2.5,3.5,3.5,2.5,2.3617519587278366,3.0,3.0,4.0,3.0,4.0,2.5,3.0,-0.95,-0.1,0.27,0.021,91.34293365478516
2023-09-21,3.4285714285714284,2.7142857142857144,3.2857142857142856,3.142857142857143,2.7142857142857144,2.294533269745963,3.4285714285714284,2.857142857142857,3.2857142857142856,3.0,3.2857142857142856,2.5714285714285716,3.0,-1.69,0.19,0.38,0.021,89.86361694335938
2023-09-22,3.0,3.0,4.0,4.0,4.0,4.458399295806885,4.0,3.0,3.0,4.0,4.0,3.0,3.0,-0.25,0.02,-0.5,0.021,88.4797592163086
2023-09-25,3.0,3.0,4.0,4.0,4.0,4.2780938148498535,3.0,3.5,3.5,3.0,3.5,3.0,2.5,0.39,-0.11,0.35,0.021,88.9336929321289
2023-09-26,4.0,3.0,4.0,4.0,4.0,2.532294988632202,4.0,3.0,4.0,3.0,4.0,3.0,3.0,-1.46,0.39,-0.5,0.021,87.50877380371094
2023-09-27,3.0,4.0,5.0,4.0,5.0,2.774268388748169,5.0,4.0,4.0,4.0,4.0,3.0,3.0,0.13,0.69,0.12,0.021,88.27297973632812
2023-09-28,4.0,3.0,3.3333333333333335,3.3333333333333335,3.0,2.7895387013753257,3.3333333333333335,2.6666666666666665,3.6666666666666665,3.3333333333333335,4.0,2.3333333333333335,3.0,0.65,0.16,0.03,0.021,89.42723846435547
2023-09-29,3.75,3.0,3.75,3.5,3.5,1.4330842718482018,3.25,3.25,3.25,3.5,3.5,2.5,3.0,-0.27,-0.03,0.3,0.021,88.0023193359375
2023-10-03,3.5,3.0,3.0,2.5,3.0,2.107824981212616,2.0,2.0,3.0,3.0,3.0,2.5,2.5,-1.5,-0.33,-0.14,0.021,85.7813720703125
2023-10-04,3.3333333333333335,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.0,2.8056674798329673,2.6666666666666665,2.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,1.6666666666666667,3.0,0.77,-0.28,-0.39,0.021,86.64905548095703
2023-10-05,4.0,2.0,2.0,2.5,3.5,2.5390286445617676,2.5,2.5,4.0,3.0,4.0,2.5,3.0,-0.15,0.31,0.08,0.021,86.54557037353516
2023-10-06,4.0,2.5,4.0,3.5,3.5,2.4258162677288055,3.5,3.5,3.0,3.0,3.5,2.0,3.0,1.21,-0.29,-0.55,0.021,88.73468017578125
2023-10-09,4.0,1.0,2.0,2.0,1.0,0.9171393513679504,2.0,1.0,2.0,3.0,4.0,1.0,2.0,0.58,-0.32,0.26,0.021,87.77147674560547
2023-10-10,3.0,3.0,2.5,2.5,3.5,2.6611403226852417,3.0,3.0,3.0,3.0,3.5,3.0,3.0,0.61,0.15,0.64,0.021,88.74264526367188
2023-10-11,3.6666666666666665,2.6666666666666665,4.0,3.6666666666666665,3.6666666666666665,3.0037624835968018,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.0,3.0,2.6666666666666665,2.6666666666666665,0.32,-0.67,0.39,0.021,90.15959167480469
2023-10-12,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.3333333333333335,2.5842504501342773,2.3333333333333335,3.3333333333333335,2.3333333333333335,3.6666666666666665,3.0,3.3333333333333335,3.0,-0.81,-1.47,0.12,0.021,88.62323760986328
2023-10-13,4.0,3.0,3.0,4.0,3.0,3.6951744556427,3.0,3.0,3.0,4.0,3.0,1.0,3.0,-0.59,-0.47,0.06,0.021,87.07096099853516
2023-10-16,4.0,3.0,4.0,4.0,4.0,2.8293135166168213,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.14,0.61,-0.09,0.021,86.8799057006836
2023-10-17,2.0,3.0,4.0,2.0,4.0,0.1716344058513641,4.0,3.0,2.0,3.0,2.0,1.0,3.0,0.09,0.88,0.7,0.021,87.5804214477539
2023-10-18,5.0,3.0,4.0,3.0,5.0,2.562450885772705,4.0,3.0,3.0,4.0,3.0,3.0,3.0,-1.47,-0.63,-0.17,0.021,85.63011932373047
2023-10-19,3.25,3.25,4.0,3.5,3.0,2.6594743728637695,3.25,3.25,3.25,3.0,3.0,3.0,2.75,-0.92,-0.5,-0.22,0.021,85.1365737915039
2023-10-20,3.1666666666666665,2.8333333333333335,3.0,2.8333333333333335,3.1666666666666665,2.1403778741757074,3.0,2.8333333333333335,3.0,3.5,3.1666666666666665,2.0,3.0,-1.32,0.06,-0.15,0.021,84.44402313232422
2023-10-23,3.25,3.0,4.0,3.25,4.0,2.6639716029167175,3.75,3.0,3.25,3.25,3.25,3.0,3.0,-0.23,-0.26,-0.78,0.021,84.92960357666016
2023-10-24,3.5833333333333335,3.5,4.25,4.125,3.7916666666666665,3.5856025045116744,3.75,3.875,3.4583333333333335,3.4166666666666665,3.5833333333333335,3.125,3.1666666666666665,0.71,0.25,-0.58,0.021,90.44617462158203
2023-10-25,3.0,3.6666666666666665,3.0,4.666666666666667,2.3333333333333335,3.8535714149475098,2.6666666666666665,3.0,3.0,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.0,-1.58,-0.3,0.84,0.021,88.5197525024414
2023-10-26,3.6,3.6,4.2,4.0,3.8,2.2746917486190794,3.4,4.0,3.4,3.8,3.8,3.2,3.0,-1.15,0.85,1.66,0.021,86.6092529296875
2023-10-27,3.6666666666666665,3.3333333333333335,4.333333333333333,3.0,4.0,1.8835267126560211,3.3333333333333335,3.0,3.6666666666666665,3.0,4.0,2.3333333333333335,3.0,-0.53,-0.35,-0.57,0.021,84.6589584350586
2023-10-30,2.0,1.0,4.0,2.0,4.0,2.4738478660583496,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.15,-0.39,0.28,0.021,87.41325378417969
2023-10-31,4.0,4.0,4.666666666666667,4.0,4.0,2.6650613149007163,3.6666666666666665,4.0,3.6666666666666665,3.3333333333333335,4.0,3.3333333333333335,3.3333333333333335,0.63,0.05,-0.08,0.021,86.47392272949219
2023-11-01,3.5,3.0,4.0,3.5,4.0,3.3160725831985474,3.0,3.5,3.5,3.0,4.0,3.0,2.5,0.93,-0.63,-0.03,0.021,85.37539672851562
2023-11-02,3.0,3.0,3.0,3.0,3.0,2.541046142578125,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.05,-0.17500000000000002,0.23,0.0,85.79728698730469
2023-11-03,3.25,2.0,3.25,2.25,3.0,2.240338519215584,3.25,3.0,3.0,3.0,3.0,2.5,2.75,-0.05,-0.17500000000000002,0.23,0.0,86.70478057861328
2023-11-06,3.0,3.0,1.0,2.0,3.0,0.1180489361286163,2.0,3.0,3.0,3.0,3.0,2.0,3.0,-0.05,-0.17500000000000002,0.23,0.0,88.98145294189453
2023-11-07,3.3333333333333335,3.0,4.0,3.6666666666666665,4.0,2.6915290355682373,3.3333333333333335,4.0,4.0,3.6666666666666665,4.0,3.3333333333333335,3.3333333333333335,-0.05,-0.17500000000000002,0.23,0.0,88.99737548828125
2023-11-08,4.0,4.0,4.0,3.0,3.0,2.4863474369049072,3.0,3.0,3.0,3.0,4.0,3.0,3.0,-0.05,-0.17500000000000002,0.23,0.0,90.62926483154297
2023-11-09,3.0,3.0,1.0,2.0,3.0,0.4195483028888702,1.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.05,-0.17500000000000002,0.23,0.0,90.0242691040039
2023-11-10,4.0,2.0,3.5,2.5,3.5,2.2555283159017563,3.5,3.0,3.5,3.5,3.5,3.0,3.0,-0.05,-0.17500000000000002,0.23,0.0,91.75963592529297
2023-11-13,3.5,3.0,3.5,3.5,3.5,2.644441246986389,3.0,3.0,3.5,4.0,4.0,3.0,3.0,-0.05,-0.17500000000000002,0.23,0.0,91.95864868164062
2023-11-14,3.2,3.2,3.6,3.6,2.4,3.1731149673461916,3.0,2.8,3.4,3.8,3.6,3.2,3.2,-0.05,-0.17500000000000002,0.23,0.0,93.3357925415039
2023-11-16,4.0,2.5,4.5,3.5,4.0,3.617375612258911,4.0,3.5,4.0,3.0,4.0,3.0,2.5,-0.05,-0.17500000000000002,0.23,0.0,94.68110656738281
